entity_id	label	old_date	old_precision	new_date_type	new_date	new_precision
462	イン ザ・ミソスープ	1997-01-01	1	publication	1997-01-01	1
463	Strange Fruit	1939-01-01	1	publication	1939-01-01	1
464	Das Gasthaus an der Themse	1962-01-01	1	release	1962-01-01	1
465	Terror Train	1980-10-03	3	release	1980-10-03	3
466	Paprika	1991-01-01	1	release	1991-01-01	1
467	Another Music in a Different Kitchen	1978-03-10	3	release	1978-03-10	3
468	Stranglers IV (Rattus Norvegicus)	1977-04-15	3	release	1977-04-15	3
469	Horses	1975-11-10	3	release	1975-11-10	3
470	The Clash	1977-04-08	3	release	1977-04-08	3
471	Prega il morto e ammazza il vivo	1971-01-01	1	release	1971-01-01	1
472	Machine Gun Etiquette	1977-01-01	1	release	1977-01-01	1
473	Sub Pop	1986-01-01	1	inception	1986-01-01	1
474	Treasure	1984-11-12	3	release	1984-11-12	3
475	Beneath the Valley of the Ultra-Vixens	1979-05-11	3	release	1979-05-11	3
476	Black Christmas	1974-10-11	3	release	1974-10-11	3
478	Berlin	1973-01-01	1	release	1973-01-01	1
479	The Happy Prince and Other Tales	1888-01-01	1	publication	1888-01-01	1
480	Gendernauts	1999-01-01	1	release	1999-01-01	1
481	Billion Dollar Babies	1973-02-25	3	release	1973-02-25	3
482	Birth of the Cool	1957-01-01	1	release	1957-01-01	1
483	Bitches Brew	1970-03-30	3	release	1970-03-30	3
484	Barbara Broadcast	1977-01-01	1	release	1977-01-01	1
485	Basket Case	1982-04-02	3	release	1982-04-02	3
486	Batman XXX	2010-05-21	3	release	2010-05-21	3
487	Bat Pussy	1973-01-01	1	release	1996-01-01	1
488	The Hunger	1983-04-29	3	release	1983-04-29	3
489	Behind the Mask: The Rise of Leslie Vernon	2006-01-01	1	release	2006-01-01	1
490	Behind the Green Door	1972-12-17	3	release	1972-12-17	3
491	Bela Lugosi's Dead	1979-08-06	3	publication	1979-08-06	3
492	Q819391	1946-01-01	1	inception	1946-01-01	1
493	Built to Last	1989-10-31	3	release	1989-10-31	3
494	Go to Heaven	1980-04-28	3	release	1980-04-28	3
495	Fanny Hill	1964-01-01	1	release	1964-01-01	1
496	Jazz at Massey Hall	1953-01-01	1	release	1953-01-01	1
498	The Importance of Being Earnest	1895-02-14	3	first_performance	1895-02-14	3
500	Sad Wings of Destiny	1976-03-23	3	release	1976-03-23	3
501	Im Banne des Unheimlichen	1968-01-01	1	release	1968-01-01	1
502	Station to Station	1976-01-23	3	release	1976-01-23	3
503	The Trygon Factor	1966-01-01	1	release	1966-01-01	1
504	Freak Out!	1966-06-27	3	release	1966-06-27	3
505	Tremors	1990-01-01	1	release	1990-01-01	1
506	Cheshire Cat	1994-01-01	1	release	1994-01-01	1
507	The Omen	1976-06-06	3	release	1976-06-06	3
508	I.K.U.	2001-01-01	1	release	2001-01-01	1
509	Stained Class	1978-02-10	3	release	1978-02-10	3
510	Crash	1996-01-01	1	release	1996-01-01	1
511	Female Convict Scorpion: Beast Stable	1973-01-01	1	release	1973-01-01	1
512	Intruder	1989-01-01	1	release	1989-01-01	1
513	The Outer Limits	1963-09-16	3	broadcast_start	1963-09-16	3
514	Hostel	2005-09-17	3	release	2005-09-17	3
515	Motörhead	1977-08-21	3	release	1977-08-21	3
516	Duck Stab / Buster & Glen	1978-11-01	2	release	1978-11-01	2
517	Junkyard	1982-05-10	3	release	1982-05-10	3
518	Heaven or Las Vegas	1990-09-17	3	release	1990-09-17	3
519	The Velvet Underground	1969-03-01	2	release	1969-03-01	2
520	Seventeen Seconds	1980-04-22	3	release	1980-04-22	3
521	The Human Centipede (First Sequence)	2009-08-30	3	release	2009-08-30	3
522	The Sound of Waves	1954-01-01	1	publication	1954-01-01	1
523	Snuff	1976-01-01	1	release	1976-01-01	1
525	ゴジラ	1954-11-03	3	release	1954-11-03	3
526	暁の寺	1970-01-01	1	publication	1970-01-01	1
527	奔馬	1969-01-01	1	publication	1969-01-01	1
528	燃え尽きた地図	1967-09-30	3	publication	1967-09-30	3
529	Inland Empire	2006-01-01	1	release	2006-01-01	1
530	L'Homme qui rit	1860-01-01	1	publication	1869-01-01	1
531	Crooked Rain, Crooked Rain	1994-01-01	1	release	1994-01-01	1
532	Women in Cellblock 9	1978-03-17	3	release	1978-03-17	3
534	Der Einstein des Sex	1999-01-01	1	release	1999-01-01	1
535	Bride of Frankenstein	1935-01-01	1	release	1935-01-01	1
537	Emanuelle in America	1977-01-05	3	release	1977-01-05	3
538	Black Throat	1985-01-01	1	release	1985-01-01	1
539	Blacula	1972-01-01	1	release	1972-01-01	1
540	The Bloody Chamber	1979-01-01	1	publication	1979-01-01	1
541	Blood Feast	1963-01-01	1	release	1963-01-01	1
542	Blow Job	1964-01-01	1	release	1964-01-01	1
543	Blue Movie	1969-06-13	3	release	1969-06-13	3
544	Dracula: Prince of Darkness	1966-01-01	1	release	1966-01-01	1
545	Scream Bloody Murder	1973-02-01	2	release	1973-02-01	2
546	The Texas Chain Saw Massacre	1974-01-01	1	release	1974-01-01	1
547	Sei donne per l'assassino	1964-01-01	1	release	1964-01-01	1
548	Sleepaway Camp	1983-11-18	3	release	1983-11-18	3
549	My Bloody Valentine	1981-02-11	3	release	1981-02-11	3
550	Born in East L.A.	1987-01-01	1	release	1987-01-01	1
551	Born in Flames	1983-02-20	3	release	1983-02-20	3
552	Braindead	1992-01-01	1	release	1992-01-01	1
553	Cut	1979-01-01	1	release	1979-01-01	1
554	D.o.A.	1978-01-01	1	release	1978-01-01	1
555	Damaged	1981-01-01	1	release	1981-01-01	1
556	Daydream Nation	1988-10-01	2	release	1988-10-01	2
557	Zombi 2	1979-08-25	3	release	1979-08-25	3
558	Pornography	1982-05-04	3	release	1982-05-04	3
559	Une fille pour les cannibales	1980-01-01	1	release	1980-01-01	1
560	Upír z Feratu	1981-01-01	1	release	1981-01-01	1
561	The Mummy	1932-01-01	1	release	1932-01-01	1
562	The Burning	1981-05-08	3	release	1981-05-08	3
563	Double Nickels on the Dime	1984-07-01	2	release	1984-07-01	2
564	Čarodějův učeň	1978-03-01	3	release	1978-03-01	3
566	Mask	1981-10-01	2	release	1981-10-01	2
567	Письма мёртвого человека	1986-09-15	3	release	1986-09-15	3
568	Juju	1981-06-06	3	release	1981-06-06	3
569	The Modern Dance	1978-02-01	2	release	1978-02-01	2
570	Raw Power	1973-02-07	3	release	1973-02-07	3
571	The Accused	1949-01-01	1	release	1949-01-01	1
572	La corta notte delle bambole di vetro	1971-10-28	3	release	1971-10-28	3
573	Lorna	1964-01-01	1	release	1964-01-01	1
574	Eyes of Laura Mars	1978-08-02	3	release	1978-08-02	3
575	L’Abbé Jules	1888-01-01	1	publication	1888-01-01	1
576	Organisation	1980-01-01	1	release	1980-01-01	1
577	Bad Moon Rising	1985-01-01	1	release	1985-01-01	1
578	The Phantom of the Opera	1925-01-01	1	release	1925-01-01	1
579	The Fugs	1964-01-01	1	point_in_time	1964-01-01	1
580	Contes immoraux	1973-11-24	3	release	1973-11-24	3
581	盲獣	1969-01-25	3	release	1969-01-25	3
582	Fear and Desire	1953-01-01	1	release	1953-01-01	1
583	Cemetery Man	1994-01-01	1	release	1994-01-01	1
584	The Shape of Jazz to Come	1959-10-01	2	release	1959-10-01	2
585	Spider	2002-01-01	1	release	2002-01-01	1
586	Lick It Up	1983-01-01	1	release	1983-01-01	1
587	Shogun's Joys of Torture	1968-01-01	1	release	1968-01-01	1
588	Chance Meeting on a Dissecting Table of a Sewing Machine and an Umbrella	1979-01-01	1	release	1979-01-01	1
589	Werewolf of London	1935-01-01	1	release	1935-01-01	1
590	Black Sails in the Sunset	1999-01-01	1	release	1999-01-01	1
591	Child's Play	1988-01-01	1	release	1988-01-01	1
592	Killer's Kiss	1955-01-01	1	release	1955-01-01	1
593	The Craft	1996-01-01	1	release	1996-01-01	1
594	Metal Box	1979-11-23	3	release	1979-11-23	3
595	La dottoressa del distretto militare	1976-01-01	1	release	1976-01-01	1
596	Disintegration	1989-05-02	3	release	1989-05-02	3
597	Machine 15	2008-01-01	1	release	2008-01-01	1
598	Možnosti dialogu	1983-01-01	1	release	1983-01-01	1
599	Electric Warrior	1971-09-24	3	release	1971-09-24	3
600	Hot in the Shade	1989-10-17	3	release	1989-10-17	3
601	The Pleasure Principle	1979-09-07	3	release	1979-09-07	3
602	Sister	1987-06-01	2	release	1987-06-01	2
603	La ragazza che sapeva troppo	1963-01-01	1	release	1963-01-01	1
604	La Mansión de los muertos vivientes	1982-01-01	1	release	1982-01-01	1
605	Live Through This	1994-04-12	3	release	1994-04-12	3
606	La ripetente fa l'occhietto al preside	1980-08-14	3	release	1980-08-14	3
607	La liceale	1975-10-31	3	release	1975-10-31	3
608	La liceale nella classe dei ripetenti	1978-08-10	3	release	1978-08-10	3
609	The Crime of Dr. Crespi	1935-01-01	1	release	1935-01-01	1
610	Cruising	1980-02-08	3	release	1980-02-08	3
611	宇宙大怪獣ギララ	1967-01-01	1	release	1967-01-01	1
612	Experiment in Terror	1962-01-01	1	release	1962-01-01	1
613	Perpetuum Mobile	2004-01-01	1	release	2004-01-01	1
614	Tarantula	1955-01-01	1	release	1955-01-01	1
615	Aenigma	1987-01-01	1	release	1987-01-01	1
616	Brighton Rock	1947-12-01	2	release	1947-12-01	2
617	The Window	1949-01-01	1	release	1949-01-01	1
618	Liberal Animation	1988-04-22	3	release	1988-04-22	3
619	Trash	1970-01-01	1	release	1970-01-01	1
620	The River Rat	1984-01-01	1	release	1984-01-01	1
621	The Revenge of Frankenstein	1958-01-01	1	release	1958-01-01	1
622	The Idiot	1977-03-18	3	release	1977-03-18	3
623	Le Sexe qui parle	1975-01-01	1	release	1975-01-01	1
624	Oi! The Album	1980-01-01	1	release	1980-01-01	1
625	Macabre	2009-01-01	1	release	2009-01-01	1
626	Spider-Man XXX: A Porn Parody	2011-08-01	3	release	2011-08-01	3
627	Album – Generic Flipper	1982-03-30	3	release	1982-03-30	3
628	EVOL	1986-01-01	1	release	1986-01-01	1
629	The Hills Have Eyes	1977-07-22	3	release	1977-07-22	3
630	Public Image	1978-12-08	3	release	1978-12-08	3
631	For Your Pleasure	1973-03-23	3	release	1973-03-23	3
632	Fatal Move	2008-02-07	3	release	2008-02-07	3
633	Fun House	1970-12-01	2	release	1970-12-01	2
634	喋血街頭	1990-08-17	3	release	1990-08-17	3
635	Naked Killer	1992-01-01	1	release	1992-01-01	1
636	CBGB	1973-01-01	1	point_in_time	1973-01-01	1
637	Café Flesh	1982-01-01	1	release	1982-01-01	1
638	Camp Cuddly Pines Powertool Massacre	2005-01-01	1	release	2005-01-01	1
639	Candyman	1992-09-11	3	release	1992-09-11	3
640	Captivity	2007-01-01	1	release	2007-01-01	1
641	Kick Out the Jams	1969-01-01	1	release	1969-01-01	1
642	Let It Be	1984-10-02	3	release	1984-10-02	3
643	Killing Joke	1980-08-01	2	release	1980-08-01	2
644	Out of Step	1983-04-01	2	release	1983-04-01	2
645	Superfuzz Bigmuff	1988-10-01	2	publication	1988-10-01	2
646	Repeater	1990-01-01	2	release	1990-01-01	2
647	Carnival of Souls: The Final Sessions	1997-10-28	3	release	1997-10-28	3
649	Hostel: Part II	2007-06-07	3	release	2007-06-07	3
650	Flavia, la monaca musulmana	1974-06-12	3	release	1974-06-12	3
651	Halloween H20: 20 Years Later	1998-01-01	1	release	1998-01-01	1
652	Existenz	1999-01-01	1	release	1999-01-01	1
653	Haus der Lüge	1989-09-04	3	release	1989-09-04	3
654	Monamour	2005-01-01	1	release	2005-01-01	1
655	Игла	1988-09-16	3	release	1988-09-16	3
656	I Do Not Want What I Haven't Got	1990-03-20	3	release	1990-03-20	3
657	Marquis de Sade: Justine	1969-04-03	3	release	1969-04-03	3
658	The Locket	1946-01-01	1	release	1946-01-01	1
659	The Psychedelic Sounds of the 13th Floor Elevators	1966-01-01	1	release	1966-01-01	1
660	Talking Heads: 77	1977-09-19	3	release	1977-09-19	3
661	Overkill	1979-03-24	3	release	1979-03-24	3
662	Children of God	1987-10-19	3	release	1987-10-19	3
663	Rid of Me	1993-04-05	3	release	1993-04-05	3
664	Son of Frankenstein	1939-01-13	3	release	1939-01-13	3
666	Sette note in nero	1977-08-10	3	release	1977-08-10	3
667	玉蒲團II玉女心經	1996-01-01	1	release	1996-01-01	1
668	The Atrocity Exhibition	1970-01-01	1	publication	1970-01-01	1
669	Black Mama White Mama	1972-01-01	1	release	1972-01-01	1
670	Theatre of Pain	1985-06-21	3	release	1985-06-21	3
671	Invisible Lantern	1988-05-12	3	release	1988-05-12	3
672	Women in Revolt	1971-12-01	2	release	1971-12-01	2
673	Bride of Chucky	1998-01-01	1	release	1998-01-01	1
674	Young Loud and Snotty	1977-01-01	1	release	1977-01-01	1
675	S.F. Sorrow	1968-12-01	2	release	1968-12-01	2
676	Heaven Up Here	1981-05-30	3	release	1981-05-30	3
677	City of the Living Dead	1980-01-01	1	release	1980-01-01	1
678	Crash	1973-06-01	2	publication	1973-06-01	2
679	Operazione paura	1966-01-01	1	release	1966-01-01	1
680	I Want to See the Bright Lights Tonight	1974-04-01	2	release	1974-04-01	2
681	Faith	1981-04-14	3	release	1981-04-14	3
682	Orgasmo nero	1980-01-01	1	release	1980-01-01	1
683	Avere vent'anni	1978-07-14	3	release	1978-07-14	3
684	The Final Terror	1983-01-01	1	release	1983-01-01	1
685	The Crack	1979-01-01	1	release	1979-01-01	1
686	Sette orchidee macchiate di rosso	1972-02-24	3	release	1972-02-24	3
687	Radio Ethiopia	1976-10-01	2	release	1976-10-01	2
688	5 bambole per la luna d'agosto	1970-01-01	1	release	1970-01-01	1
689	Alice, Sweet Alice	1976-01-01	1	release	1976-01-01	1
690	Assault! Jack the Ripper	1976-01-01	1	release	1976-01-01	1
691	All'onorevole piacciono le donne	1972-03-16	3	release	1972-03-16	3
692	My Own Private Idaho	1991-01-01	1	release	1991-01-01	1
693	Constance	1998-01-01	1	release	1998-01-01	1
694	The Man Who Sold the World	1970-11-04	3	release	1970-11-04	3
695	Cop	1984-01-01	1	release	1984-01-01	1
696	Emanuelle nera - Orient Reportage	1976-05-07	3	release	1976-05-07	3
697	Locust Abortion Technician	1987-03-01	2	release	1987-03-01	2
698	Lolita	1962-01-01	1	publication	1962-01-01	1
699	The Night of the Hunter	1955-01-01	1	release	1955-01-01	1
700	Trois vies et une seule mort	1996-01-01	1	release	1996-01-01	1
701	The Sky's Gone Out	1982-10-19	3	release	1982-10-19	3
702	The Immoral Mr. Teas	1959-01-01	1	release	1959-01-01	1
703	Burning from the Inside	1983-07-01	2	release	1983-07-01	2
704	Hot & Saucy Pizza Girls	1978-01-01	1	release	1978-01-01	1
705	L'alcova	1985-01-21	3	release	1985-01-21	3
706	The Wild One	1953-01-01	1	release	1953-01-01	1
707	The Thing from Another World	1951-01-01	1	release	1951-01-01	1
708	Turistas	2006-12-01	3	release	2006-12-01	3
709	Creatures of the Night	1982-10-13	3	release	1982-10-13	3
710	The Straight Story	1999-01-01	1	release	1999-01-01	1
711	Give 'Em Enough Rope	1978-11-10	3	release	1978-11-10	3
712	Music from The Elder	1981-11-16	3	release	1981-11-16	3
713	Twin Peaks: Fire Walk with Me	1992-05-01	2	release	1992-05-01	2
714	The Wicker Man	1973-12-06	3	release	1973-12-06	3
715	Cross Road Blues	1937-01-01	1	publication	1937-01-01	1
716	The Last House on the Left	1972-08-02	3	release	1972-08-02	3
717	Milo Goes to College	1982-01-01	1	release	1982-01-01	1
718	An Ideal Husband	1895-01-01	1	publication	1899-01-01	1
719	All the Best Songs	2007-01-01	1	release	2007-01-01	1
720	Oddities, Abnormalities and Curiosities	1995-01-01	1	release	1995-01-01	1
721	The Loveless	1982-01-01	1	release	1982-01-01	1
722	Curtains	1983-01-01	1	release	1983-01-01	1
723	On Fire	1989-10-20	3	release	1989-10-20	3
724	Salomé	1891-01-01	1	inception	1891-01-01	1
725	Heat	1972-05-01	2	release	1972-05-01	2
726	Satánico Pandemónium: La Sexorcista	1975-06-26	3	release	1975-06-26	3
727	新宿事件	2009-01-01	1	release	2009-01-01	1
728	Comédie de l'innocence	2000-09-01	3	release	2000-09-01	3
729	When Your Heart Stops Beating	2006-01-01	1	release	2006-01-01	1
730	Rites of Spring	1985-01-01	1	release	1985-01-01	1
731	Hellraiser	1987-09-10	3	release	1987-09-10	3
732	L'isola degli uomini pesce	1979-01-18	3	release	1979-01-18	3
733	Flower and Snake	1974-01-01	1	release	1974-01-01	1
734	Pretties for You	1969-06-25	3	release	1969-06-25	3
735	大魔神	1966-01-01	1	release	1966-01-01	1
736	Perché quelle strane gocce di sangue sul corpo di Jennifer?	1972-01-01	1	release	1972-01-01	1
737	The Tomb of Ligeia	1964-01-01	1	release	1964-01-01	1
738	Pumpkinhead	1988-01-01	1	release	1988-01-01	1
739	Quella villa accanto al cimitero	1981-01-01	1	release	1981-01-01	1
740	The Oracle	1985-01-01	1	release	1985-01-01	1
741	The Pit and the Pendulum	1961-01-01	1	release	1961-01-01	1
742	Phantom of the Paradise	1974-11-01	3	release	1974-11-01	3
743	Das Phantom von Soho	1964-01-01	1	release	1964-01-01	1
744	Das Ungeheuer von London-City	1964-01-01	1	release	1964-01-01	1
745	Ilsa, the Wicked Warden	1977-01-21	3	release	1977-01-21	3
746	Wspólny pokój	1960-02-08	3	release	1960-02-08	3
747	Ukradená vzducholoď	1967-01-01	1	release	1967-01-01	1
748	Deváté srdce	1979-01-01	1	release	1979-01-01	1
749	Death Bed: The Bed That Eats	1977-01-01	1	release	1977-01-01	1
750	Dementia 13	1963-01-01	1	release	1963-01-01	1
751	Mr. Vampire	1985-01-01	1	release	1985-01-01	1
752	The Scream	1978-11-13	3	release	1978-11-13	3
753	New York Dolls	1973-07-27	3	release	1973-07-27	3
754	The Slider	1972-06-21	3	release	1972-06-21	3
755	Der Bucklige von Soho	1966-01-01	1	release	1966-01-01	1
756	The Curse of the Werewolf	1961-01-01	1	release	1961-01-01	1
757	Der Frosch mit der Maske	1959-01-01	1	release	1959-01-01	1
758	Der Gorilla von Soho	1968-01-01	1	release	1968-01-01	1
759	Der Hund von Blackwood Castle	1968-01-01	1	release	1968-01-01	1
760	Der Mann mit dem Glasauge	1969-02-21	3	release	1969-02-21	3
761	Der Mönch mit der Peitsche	1967-01-01	1	release	1967-01-01	1
762	Lo squartatore di New York	1982-01-01	1	release	1982-01-01	1
763	The Raven	1963-01-01	1	release	1963-01-01	1
764	Nightmare	1964-01-01	1	release	1964-01-01	1
765	Der Teufel kam aus Akasava	1971-01-01	1	release	1971-01-01	1
766	La vittima designata	1971-04-22	3	release	1971-04-22	3
767	Tower of Evil	1972-05-16	3	release	1972-05-16	3
768	The Unknown	1927-01-01	1	release	1927-01-01	1
769	The Fall of the House of Usher	1839-01-01	1	publication	1839-01-01	1
770	Der Würger von Schloss Blackmoor	1963-01-01	1	release	1963-01-01	1
771	The Night Visitor	1971-01-01	1	release	1971-01-01	1
772	Der unheimliche Mönch	1965-01-01	1	release	1965-01-01	1
773	The Uninvited	1944-01-01	1	release	1944-01-01	1
774	春光乍洩	1997-05-17	3	release	1997-05-17	3
775	Les Cent Vingt Journés de Sodome	1785-01-01	1	publication	1904-01-01	1
776	Toilers of the Sea	1866-01-01	1	inception	1866-01-01	1
777	Die Bande des Schreckens	1960-01-01	1	release	1960-01-01	1
778	Die Bettwurst	1971-01-01	1	release	1971-01-01	1
779	The Fly	1958-01-01	1	release	1958-01-01	1
780	Fright	1971-09-18	3	release	1971-09-18	3
781	Les Chants de Maldoror	1869-01-01	1	publication	1870-01-01	1
782	The Anniversary	1968-01-01	1	release	1968-01-01	1
783	Die Gruft mit dem Rätselschloss	1964-01-01	1	release	1964-01-01	1
784	Hell in the Pacific	1968-01-01	1	release	1968-01-01	1
785	Die Jungs vom Bahnhof Zoo	2011-01-01	1	release	2011-01-01	1
786	In the Mouth of Madness	1994-01-01	1	release	1994-01-01	1
787	Passi di danza su una lama di rasoio	1973-01-05	3	release	1973-01-05	3
788	Moscow-Petushki	1969-01-01	1	publication	1970-01-01	1
789	Le notti del terrore	1981-01-01	1	release	1981-01-01	1
790	キングコング対ゴジラ	1962-08-11	3	release	1962-08-11	3
791	Faster, Pussycat! Kill! Kill!	1965-01-01	1	release	1965-01-01	1
792	I Start Counting	1969-01-01	1	release	1969-01-01	1
793	Sisters	1972-11-18	3	release	1972-11-18	3
794	La maschera del demonio	1960-01-01	1	release	1960-01-01	1
795	I corpi presentano tracce di violenza carnale	1973-01-01	1	release	1973-01-01	1
796	Die Tote aus der Themse	1971-01-01	1	release	1971-01-01	1
797	Daughters of Satan	1972-01-01	1	release	1972-01-01	1
798	Die Tür mit den sieben Schlössern	1962-01-01	1	release	1962-01-01	1
799	Strait-Jacket	1964-01-01	1	release	1964-01-01	1
800	The Gorgon	1964-01-01	1	release	1964-01-01	1
801	Il fiume del grande caimano	1979-01-01	1	release	1979-01-01	1
802	Bug-Jargal	1820-01-01	1	publication	1826-01-01	1
803	Sugar Hill	1974-01-01	1	release	1974-01-01	1
804	Die toten Augen von London	1961-01-01	1	release	1961-01-01	1
805	La montagna del dio cannibale	1978-05-25	3	release	1978-05-25	3
806	The Wild Angels	1966-01-01	1	release	1966-01-01	1
807	The Glamorous Life of Sachiko Hanai	2003-01-01	1	release	2003-01-01	1
808	La Femme publique	1984-01-01	1	release	1984-01-01	1
809	Journal du voleur	1949-01-01	1	publication	1949-01-01	1
810	Q1228431	1980-01-01	1	inception	1980-01-01	1
811	Le colt cantarono la morte e fu... tempo di massacro	1966-08-10	3	release	1966-08-10	3
812	La Marge	1976-09-22	3	release	1976-09-22	3
813	Friday the 13th Part 2	1981-04-30	3	release	1981-04-30	3
814	Friday the 13th Part III	1982-08-13	3	release	1982-08-13	3
815	Friday the 13th	1980-05-09	3	release	1980-05-09	3
816	Alfred Hitchcock Presents	1955-10-02	3	broadcast_start	1955-10-02	3
817	Ultravox!	1977-01-01	1	release	1977-01-01	1
818	De Profundis	1897-01-01	1	publication	1905-01-01	1
